0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-0.25701892,0.494154,0.23322307,0.20774694,-0.13857953,-0.6589417,0.014058434,0.8248538,-0.3931329,-0.29690164,-0.2416852,-0.5124415,-0.25064114,0.14299937,0.14933723,-0.25871095,-0.04793551,-0.43721956,-0.031680536,-0.8191391,0.29783133,0.32246897,0.27010578,-0.13536605,-0.06810241,0.21733749,-0.31550357,-0.20437437,-0.2867867,0.2168166,0.29530424,-0.082609534,-0.03976156,-0.13123824,-0.16224165,0.4969827,0.11430416,-0.25067478,-0.3978267,-0.5864374,0.06132762,-0.36911175,-0.25919917,0.27588254,0.2504841,-0.19157824,-0.30359095,-0.17371912,0.19115959,0.41535762,0.2473914,-0.34520516,-0.28145558,-0.05239484,-0.30120388,0.08428198,0.27395737,-0.081138894,-0.46124944,0.1736795,0.12792175,0.16138725,-0.14252168,0.011023446,-0.3800109,0.19195479,0.21369113,0.27602756,-0.46400246,0.45218006,-0.17987955,0.27472502,0.39596298,-0.015804045,0.3837145,0.27845773,-0.024584224,-0.061422024,-0.18441392,-0.018286373,0.04156742,-0.23084667,-0.15995663,0.46407372,0.023088995,-0.11635375,-0.083108366,0.4214747,0.48080236,0.20709457,0.5889329,0.13451137,0.18474604,-0.06001333,0.74648434,0.46785253,0.3078471,-0.5481889,0.099302515,0.040501393
-0.48150888,0.49751297,0.17638573,0.3223978,0.01116823,-0.73353106,0.17775327,1.1449054,-0.4913267,-0.4850857,-0.25545844,-0.6086181,-0.2805592,0.15341623,0.052524164,-0.30002034,0.15191686,-0.5878265,-0.15110698,-0.89581585,0.47810704,0.3552584,0.48260477,-0.082668,0.08843058,0.07418029,-0.1893833,-0.21404897,-0.42935723,0.09241579,0.523721,-0.08191494,0.018113356,-0.3432586,-0.045823958,0.69070333,0.27379715,-0.38966718,-0.29903233,-0.6902063,0.13860628,-0.5449552,-0.36887303,0.22587736,0.24618182,0.009073046,-0.45080754,-0.02609687,0.30381405,0.5389065,0.14848241,-0.5893873,-0.3115775,0.013682529,-0.26936498,0.27901965,0.2900456,-0.13274725,-0.6052728,0.25344935,0.12462458,0.18473625,-0.2517756,-0.11610386,-0.48309132,0.3107932,0.4289484,0.2727263,-0.6124031,0.58311653,-0.2697339,0.31843525,0.47391143,0.00055215997,0.38324594,0.14689597,0.03317859,-0.11895855,-0.4276249,-0.022745252,-0.14983818,-0.1424612,-0.16526681,0.43862373,-0.2184166,-0.12149245,0.126687,0.36400303,0.45418873,0.24093364,0.6680944,0.14517419,0.19304256,0.1358245,0.91875106,0.3695587,0.20792438,-0.7390904,0.16717231,0.20699972
-0.25380427,0.489648,0.20980605,0.2432795,-0.13542773,-0.71090215,0.043677106,0.8632885,-0.4449592,-0.2889683,-0.27850926,-0.53504306,-0.22431634,0.2171417,0.11533473,-0.29651603,-0.031236142,-0.48982564,-0.07241328,-0.88924927,0.32835954,0.34654373,0.2902674,-0.10334793,-0.08126889,0.19756831,-0.30626112,-0.2131608,-0.3057353,0.23122403,0.38658693,-0.06392661,-0.011501564,-0.13637052,-0.16713046,0.5559911,0.11332866,-0.23679253,-0.39178067,-0.66055095,0.08090574,-0.43322372,-0.2682976,0.2909201,0.23517948,-0.18844385,-0.3302493,-0.19042769,0.2244639,0.44965756,0.24013115,-0.33884197,-0.26504323,-0.051375613,-0.29728115,0.10677446,0.29628217,-0.05788063,-0.5111633,0.1779548,0.17362681,0.12379809,-0.14211482,0.005301523,-0.43907297,0.1831675,0.21833357,0.29372275,-0.49478078,0.4706515,-0.20621012,0.27157757,0.41494218,-0.0011290687,0.39585015,0.26654166,-0.017278004,-0.046005633,-0.21027821,-0.003737905,0.08734903,-0.24886443,-0.20394453,0.48536468,-0.018849099,-0.13143925,-0.05398136,0.4473251,0.49628627,0.21227175,0.6326063,0.13392404,0.20673689,-0.042183034,0.7900135,0.44750926,0.29747897,-0.57125515,0.15999304,0.07788289
-0.2669086,0.4056539,0.26806608,0.28374842,-0.077465475,-0.69598496,0.039689064,0.951559,-0.4329293,-0.38756457,-0.317284,-0.52610785,-0.20370989,0.16636643,0.107477196,-0.2517528,-0.024100352,-0.53203434,-0.09287436,-0.82689667,0.34964824,0.39075124,0.3357757,-0.046593823,-0.07313841,0.12685782,-0.22438684,-0.14427134,-0.33036926,0.1938125,0.43290704,-0.094049506,-0.014098939,-0.15995246,-0.13310833,0.61630094,0.19227384,-0.36009544,-0.30454788,-0.6940786,0.18359557,-0.46541575,-0.20367247,0.21517384,0.2722962,-0.13765456,-0.40909544,-0.23245443,0.22735216,0.4132341,0.21879531,-0.3647875,-0.25617197,-0.048602883,-0.3271661,0.15364103,0.21564786,-0.14787877,-0.52600694,0.08823059,0.11424253,0.23535728,-0.2026651,-0.023877485,-0.4757386,0.21499605,0.25837153,0.21822783,-0.5565245,0.441261,-0.2723152,0.34044024,0.3662078,-0.073022746,0.3842314,0.20406622,0.012425068,-0.06884987,-0.26898268,-0.011347001,0.050778102,-0.23675425,-0.17402868,0.5705363,-0.07755194,-0.05254363,0.029063858,0.45518625,0.36047116,0.18810776,0.5831881,0.033154663,0.18314919,0.056542847,0.78536516,0.39034596,0.21752487,-0.64222646,0.15317374,0.16906135
-0.45152187,0.50393087,0.1604425,0.34034917,-0.033908486,-0.7408221,0.15882443,1.1143801,-0.5251522,-0.42666468,-0.28807396,-0.60785604,-0.2628905,0.1830899,0.059310157,-0.3020404,0.12322902,-0.5806941,-0.14470807,-0.9539316,0.47484016,0.35607192,0.45968515,-0.09421944,0.032378495,0.09615411,-0.23276015,-0.212601,-0.419631,0.14248717,0.522064,-0.07651569,0.03978432,-0.2940319,-0.08409469,0.6813335,0.23735262,-0.35011798,-0.34680948,-0.70224833,0.12936026,-0.53635377,-0.35668167,0.26260576,0.24898507,-0.055064682,-0.4084642,-0.0736801,0.30505514,0.5257701,0.17089061,-0.5387983,-0.3201956,0.0028571272,-0.298275,0.2566352,0.30219358,-0.12573664,-0.6068329,0.22224331,0.15077204,0.1521121,-0.2100457,-0.085858874,-0.5104602,0.29019243,0.4076131,0.29911932,-0.614394,0.5843343,-0.26178464,0.31097808,0.47804952,0.006979278,0.40398133,0.17453828,0.026981447,-0.095559664,-0.3974,-0.002499607,-0.06695193,-0.17964949,-0.19374102,0.47360235,-0.18021312,-0.15598638,0.080615364,0.41311333,0.48404095,0.23782708,0.69645584,0.1427488,0.20152317,0.08750805,0.9222459,0.38382772,0.25747553,-0.7093331,0.18214242,0.19564807
-0.34825066,0.44021925,0.17029157,0.3414461,-0.13040559,-0.6537676,0.057671543,0.85091853,-0.5126253,-0.22933084,-0.35270464,-0.49841425,-0.1709688,0.18680337,0.10864377,-0.21358103,-0.006697082,-0.47072738,-0.048681337,-0.9619321,0.3577218,0.33216387,0.3131676,-0.1223244,-0.14082983,0.1719667,-0.3178922,-0.11726162,-0.35407594,0.27355483,0.4269612,-0.0838772,0.038203154,-0.08246144,-0.18157253,0.5601843,0.11964964,-0.24247688,-0.41875312,-0.5887281,0.10261425,-0.4263057,-0.28453007,0.30235207,0.26010835,-0.20032589,-0.17132193,-0.20145401,0.24453433,0.3967114,0.2606351,-0.29932082,-0.34576514,0.0016739245,-0.40253633,0.20139721,0.26356545,-0.15123224,-0.5580188,0.062076867,0.13492697,0.15151744,-0.0863677,0.052569035,-0.45385107,0.20206465,0.2852552,0.28975016,-0.51266474,0.46636215,-0.1952495,0.29511806,0.36683527,-0.015443984,0.37389702,0.25134912,-0.0011000718,-0.009492032,-0.21029702,0.079725705,0.13092278,-0.28867576,-0.2071492,0.5299873,-0.020771403,-0.15195225,-0.050356217,0.5345958,0.46227726,0.1690295,0.61599153,0.11258605,0.14749712,-0.071405895,0.7940743,0.39609894,0.33385056,-0.5021217,0.13477048,0.15799548
-0.21856268,0.54741776,0.24142413,0.16857605,-0.118376,-0.6887764,0.031686317,0.81303227,-0.36484495,-0.2824272,-0.2043981,-0.53137857,-0.23871629,0.19603537,0.14691919,-0.36534837,-0.061175216,-0.45403415,-0.04084742,-0.8168836,0.27906653,0.3315435,0.23529713,-0.1231594,-0.07774856,0.24622293,-0.3469246,-0.26428565,-0.26415673,0.20469217,0.29622573,-0.05602141,-0.09095723,-0.13727792,-0.15401188,0.48168603,0.069127254,-0.18447298,-0.38040543,-0.6556101,0.032615434,-0.3980635,-0.29212055,0.2761754,0.20856442,-0.19366919,-0.37174803,-0.15076691,0.18651928,0.49216336,0.2541132,-0.33552772,-0.23318447,-0.10648687,-0.23062803,0.03547661,0.32689318,0.002415444,-0.47807842,0.23570774,0.13646433,0.09906681,-0.15917875,-0.009453934,-0.37828457,0.17809688,0.13026153,0.30437192,-0.44012278,0.47738594,-0.18610746,0.23701797,0.4245706,-0.00875685,0.35921824,0.2741022,-0.0115082,-0.034170445,-0.13980469,-0.022419067,0.029118862,-0.2049023,-0.15740164,0.41742495,0.05820656,-0.11205641,-0.11393407,0.41415763,0.54123074,0.24729127,0.64119285,0.15923163,0.24294308,-0.09859973,0.7816014,0.5156867,0.32499838,-0.5543337,0.13333885,-0.02792072
-0.5069568,0.4114429,0.12291804,0.47139424,-0.062183294,-0.5806321,0.10528846,0.9003557,-0.5888078,-0.20120272,-0.425566,-0.45647383,-0.10955787,0.17460048,0.069990404,-0.19726749,0.059672933,-0.53141195,-0.06632285,-1.0299851,0.42944747,0.3204343,0.39862782,-0.11809546,-0.22385587,0.09236975,-0.301899,-0.029320432,-0.3900216,0.28632143,0.5125233,-0.0832656,0.057678677,-0.027276998,-0.1564631,0.631093,0.12583387,-0.2549393,-0.3996217,-0.58470285,0.16844298,-0.44947368,-0.33680215,0.25851932,0.23341125,-0.17523326,-0.09065691,-0.16183397,0.31262088,0.3908296,0.25624776,-0.30325294,-0.4016463,0.04655419,-0.46676347,0.3397771,0.23106615,-0.25161898,-0.6555797,-0.05346413,0.06554531,0.14978515,-0.07770312,0.045323405,-0.48114175,0.22840434,0.38351285,0.27957565,-0.5810472,0.50334567,-0.17120245,0.30348533,0.30906567,-0.020039724,0.29683805,0.16157833,0.055680256,-0.0029719837,-0.23526658,0.1897725,0.1488779,-0.26143393,-0.2019077,0.5662597,-0.061463647,-0.17992783,-0.038952425,0.6660377,0.41393256,0.15346418,0.65717417,0.06783847,0.10142264,-0.10121618,0.80182546,0.3017645,0.34242222,-0.49123612,0.15466636,0.2597537
-0.23032531,0.40659514,0.26130745,0.24012426,-0.103400625,-0.65273917,0.010835683,0.85326004,-0.3955445,-0.3374592,-0.29114297,-0.50339335,-0.20408656,0.14707674,0.12938957,-0.23469886,-0.049827714,-0.46909297,-0.056685388,-0.7936125,0.30197084,0.36654094,0.27650723,-0.07052447,-0.085609876,0.16156626,-0.24968763,-0.14677997,-0.29585204,0.20588228,0.35683507,-0.09290546,-0.022954112,-0.12001386,-0.15369835,0.54390997,0.15144731,-0.31171873,-0.321758,-0.62492436,0.14310877,-0.4066527,-0.19010262,0.22719298,0.26937318,-0.16585776,-0.35210538,-0.23566718,0.18910298,0.37512463,0.2327316,-0.31091648,-0.25105774,-0.05171148,-0.32258666,0.104569666,0.22405773,-0.13091405,-0.4786724,0.08889666,0.11346695,0.21805915,-0.16646607,0.0034125894,-0.42303002,0.19736677,0.2162224,0.22563992,-0.50134104,0.40364173,-0.23824571,0.31381756,0.345304,-0.06565921,0.37737912,0.23785444,-0.0070237275,-0.050169446,-0.21169685,-0.018219858,0.063603595,-0.2468012,-0.1648887,0.5352847,-0.018643117,-0.056171738,-0.014044544,0.4333295,0.36928183,0.1754717,0.55301774,0.05011108,0.16719978,0.008194703,0.7304285,0.41247612,0.24304295,-0.57343364,0.11802503,0.11673103
-0.27058673,0.50329477,0.2382689,0.23897032,-0.13282943,-0.7168619,0.037972815,0.9117557,-0.4356412,-0.33478734,-0.26684436,-0.55107415,-0.25816223,0.17712727,0.13729145,-0.27944613,-0.031016769,-0.48888135,-0.05980379,-0.8769781,0.3404793,0.35162237,0.309804,-0.120102786,-0.05426727,0.20210229,-0.30759588,-0.21458189,-0.32204714,0.21826121,0.36384162,-0.08588205,-0.02322571,-0.16474561,-0.16269638,0.5575195,0.14675689,-0.2836203,-0.4039689,-0.64948463,0.078985676,-0.42490548,-0.26891536,0.2840134,0.26160356,-0.18319345,-0.35038242,-0.18740337,0.21876709,0.45656633,0.2390696,-0.38017794,-0.28538287,-0.050140932,-0.31329653,0.10494412,0.28644174,-0.086098194,-0.50509304,0.18720493,0.15370665,0.1642797,-0.16472499,-0.0015729023,-0.43479633,0.20765889,0.2421335,0.28697067,-0.51184815,0.4846407,-0.21377452,0.29975984,0.4275668,-0.019123424,0.41212416,0.27579316,-0.017468242,-0.0643854,-0.23305485,-0.02488272,0.044200476,-0.24565074,-0.18590824,0.50262505,-0.020690605,-0.12164314,-0.050841346,0.4339115,0.4938296,0.2183358,0.62856287,0.13158013,0.19722398,-0.023727339,0.80802214,0.47292265,0.30006766,-0.61103505,0.13573764,0.07860256
-0.24291316,0.46220973,0.24549796,0.26664522,-0.14059484,-0.68832505,0.021709114,0.85501146,-0.44148347,-0.28876284,-0.3131418,-0.5223137,-0.19920468,0.18923174,0.13053706,-0.25842226,-0.061668355,-0.48178068,-0.05053154,-0.8881894,0.31011096,0.37560353,0.278119,-0.093153484,-0.122741595,0.20433047,-0.3041933,-0.1660235,-0.30763325,0.24870662,0.37671298,-0.079210564,-0.016772384,-0.09886456,-0.17896159,0.5643207,0.11552554,-0.26807478,-0.3848423,-0.6525559,0.114380635,-0.4234217,-0.23896918,0.278367,0.26202732,-0.20270112,-0.30914575,-0.23650126,0.20843267,0.4107205,0.26346537,-0.29924577,-0.2848472,-0.054976292,-0.34057426,0.11091237,0.26425475,-0.10848355,-0.516243,0.11253893,0.14471252,0.17787063,-0.14220326,0.027272774,-0.43672025,0.18141125,0.21192613,0.26999673,-0.5009745,0.45001337,-0.22214244,0.30100363,0.38080016,-0.033084836,0.389602,0.27054647,-0.012058316,-0.035945207,-0.18592466,0.014969684,0.11298294,-0.27025717,-0.1869991,0.53201497,0.003530806,-0.102221206,-0.05887816,0.48466387,0.4520047,0.1921488,0.6099975,0.09208211,0.18868236,-0.05039371,0.7775891,0.44122463,0.2990113,-0.56059927,0.13364872,0.10264872
-0.27876112,0.6086022,0.23044004,0.20370519,-0.22929107,-0.754128,-0.008840388,0.88890356,-0.4515181,-0.2815091,-0.24997988,-0.5975599,-0.3274018,0.16832851,0.19024414,-0.26805118,-0.069064125,-0.4418136,-0.00019691384,-0.97730696,0.3216024,0.3299769,0.27269107,-0.22614786,-0.07204994,0.30883288,-0.41944167,-0.2768013,-0.3191579,0.27724162,0.2664675,-0.09067324,-0.029691568,-0.1477517,-0.22412828,0.5058515,0.10027325,-0.23618287,-0.5454348,-0.5984989,-0.004698301,-0.37117746,-0.32572183,0.37941983,0.29755533,-0.2722126,-0.25937188,-0.1882189,0.20118949,0.46379808,0.2966694,-0.37419063,-0.35508546,-0.04153398,-0.35260493,0.050204594,0.34688792,-0.07039501,-0.48972097,0.2552741,0.1932288,0.14302425,-0.110533334,0.048089996,-0.39895836,0.20529985,0.2356691,0.36391887,-0.4857713,0.52456933,-0.14747153,0.29098234,0.4858645,0.024680197,0.48742545,0.3881539,-0.06878509,-0.06803486,-0.182177,-0.0383924,0.06724542,-0.2972265,-0.19315524,0.492819,0.06743699,-0.18924484,-0.14724413,0.4595351,0.63825226,0.23687045,0.68626237,0.23120296,0.20812732,-0.1194575,0.8541813,0.59360754,0.40979555,-0.5796199,0.079899505,-0.0111001525
-0.23782948,0.59373105,0.2456995,0.17547381,-0.23644286,-0.7297921,-0.034931313,0.82087266,-0.42632976,-0.25232556,-0.24607028,-0.57506794,-0.31203267,0.15408695,0.20842867,-0.2625798,-0.09891467,-0.40543973,0.020052493,-0.9419199,0.28339377,0.3223635,0.22703819,-0.22903205,-0.09422412,0.31587976,-0.42686102,-0.2655484,-0.29448542,0.29393208,0.22317697,-0.09262285,-0.03438569,-0.10656751,-0.23789153,0.4655865,0.08121682,-0.21677534,-0.5451925,-0.56780666,-0.018871676,-0.3393528,-0.29032815,0.3789437,0.2945457,-0.29510677,-0.23134363,-0.214776,0.16885784,0.43063623,0.30938515,-0.33077976,-0.33801535,-0.052955784,-0.35810447,0.01412265,0.33878693,-0.06094553,-0.44753715,0.23239079,0.18127489,0.14592382,-0.090509735,0.06331297,-0.37501597,0.190435,0.19852239,0.34728146,-0.46383464,0.48803225,-0.14226417,0.2809544,0.46268776,0.015088033,0.4779988,0.40246114,-0.079155594,-0.051247753,-0.14170557,-0.039791666,0.09083728,-0.29958385,-0.19441864,0.4899087,0.10946401,-0.1704483,-0.17537493,0.45549914,0.6175898,0.22655888,0.6551166,0.21296285,0.18974967,-0.1435102,0.8032455,0.5947805,0.41848436,-0.5350668,0.06882999,-0.04046543
-0.26325467,0.5467701,0.23327254,0.20840596,-0.1860064,-0.72933483,0.0016853125,0.87335277,-0.4356939,-0.3007754,-0.25648183,-0.56547195,-0.292111,0.17496714,0.16966839,-0.2661019,-0.056201026,-0.44860768,-0.02525023,-0.9122427,0.3266355,0.33315012,0.27443358,-0.17277956,-0.06419731,0.2575735,-0.36617026,-0.24251966,-0.31079718,0.2533266,0.30406666,-0.08627739,-0.021986961,-0.14140573,-0.19468217,0.5124532,0.11581324,-0.24972601,-0.47592172,-0.6105018,0.0346667,-0.3858761,-0.2808228,0.33139107,0.28020826,-0.2408054,-0.296635,-0.20129985,0.20396219,0.4444969,0.2708923,-0.35935798,-0.3106425,-0.047509488,-0.33212233,0.06598329,0.3156587,-0.06818081,-0.47806764,0.21352586,0.17352705,0.15453896,-0.12569757,0.03179501,-0.41426715,0.19761217,0.22819647,0.32377133,-0.48736688,0.48751226,-0.1787848,0.28743696,0.44710132,0.0020580862,0.45299783,0.3357851,-0.05133722,-0.06171702,-0.19710787,-0.03552348,0.06706754,-0.27540687,-0.19138405,0.502745,0.0340813,-0.14783476,-0.10312833,0.44505796,0.5572932,0.22196865,0.64587164,0.17514558,0.19644898,-0.076919645,0.80614156,0.531493,0.35871777,-0.5826957,0.10570607,0.031905904
-0.43611106,0.45199245,0.15858851,0.35002843,-0.030650305,-0.6595554,0.13887274,1.0107388,-0.4980893,-0.35564485,-0.30308032,-0.5419251,-0.20786172,0.15596972,0.06523665,-0.2606638,0.09078133,-0.5362202,-0.10942144,-0.92327756,0.42194587,0.33585805,0.41163194,-0.10098095,-0.025864743,0.09160775,-0.2368261,-0.14635213,-0.41289702,0.1678525,0.48965183,-0.090794824,0.023126384,-0.2247353,-0.1124121,0.62458956,0.21048222,-0.32133108,-0.3411129,-0.6243014,0.12401137,-0.48822907,-0.33741054,0.24395673,0.24553095,-0.07873151,-0.29399362,-0.09503674,0.28066513,0.4763821,0.18141283,-0.45333925,-0.33379978,0.013986589,-0.34612077,0.26162726,0.26133826,-0.166894,-0.59396046,0.13252053,0.11823702,0.16264413,-0.16615799,-0.042720925,-0.4809744,0.27713224,0.37198123,0.2717495,-0.57693136,0.52842987,-0.22423682,0.31519955,0.4109553,-0.022457935,0.3567804,0.17391674,0.03411727,-0.053794134,-0.33812663,0.043540735,-0.024157973,-0.2073575,-0.19067417,0.47916308,-0.13270904,-0.1406766,0.051023487,0.44355085,0.4350512,0.19400163,0.63218105,0.11759444,0.16904496,0.03965882,0.8679583,0.3649376,0.265928,-0.6178432,0.15431777,0.19179963
-0.3694762,0.40575978,0.20790395,0.3803206,-0.09023102,-0.636082,0.06585637,0.8869792,-0.50981414,-0.27069792,-0.37716815,-0.47700858,-0.14594717,0.17881234,0.088360734,-0.21264525,-0.0018006178,-0.5296684,-0.07014818,-0.93836427,0.36840704,0.3610635,0.3541965,-0.07497193,-0.16277781,0.13678712,-0.275843,-0.07401775,-0.35170045,0.25281358,0.4699389,-0.084817626,0.02344383,-0.07500632,-0.15503335,0.6115628,0.13834766,-0.29117528,-0.36024058,-0.6315864,0.16766843,-0.45126185,-0.27687666,0.24605645,0.2527318,-0.15521571,-0.22488149,-0.19656898,0.26793325,0.39574426,0.2550707,-0.3077411,-0.34018263,-0.0042076176,-0.4003591,0.25409302,0.22131228,-0.19339092,-0.5958604,0.009212255,0.089930825,0.18574873,-0.1317037,0.038367055,-0.46395892,0.19853695,0.30482507,0.25363603,-0.54349834,0.45728782,-0.21577166,0.3127263,0.32516915,-0.044523668,0.32834926,0.19533035,0.036386658,-0.029602444,-0.22667488,0.10491906,0.11875106,-0.26339346,-0.18387944,0.553564,-0.05278359,-0.12090701,-0.018857656,0.5698601,0.3944661,0.16682738,0.6070327,0.060796782,0.14671633,-0.03968983,0.7868417,0.3480344,0.2803037,-0.53162724,0.14513099,0.21083179
-0.60502565,0.5347821,0.11809975,0.3411146,0.094834,-0.7956487,0.25814134,1.3533984,-0.5312271,-0.616223,-0.23203437,-0.69840026,-0.33943787,0.1436503,0.010470057,-0.34314588,0.28031603,-0.6562138,-0.2143932,-0.92537045,0.5851085,0.354211,0.6030388,-0.07736875,0.23039617,-0.011570305,-0.1274455,-0.27208284,-0.5097325,-0.0025875014,0.6207676,-0.08302445,0.0573358,-0.5081316,0.027585119,0.7737084,0.3823889,-0.47267163,-0.25759032,-0.7406863,0.15677494,-0.6311882,-0.43365985,0.21094805,0.24622278,0.12095161,-0.56717587,0.071711496,0.350954,0.6179137,0.079523884,-0.7686444,-0.32077038,0.050213613,-0.22229405,0.34968257,0.3256044,-0.13585299,-0.66122466,0.35209945,0.14267443,0.19336532,-0.32138982,-0.20513585,-0.5398864,0.40403143,0.5534729,0.28072777,-0.7023451,0.6669914,-0.3241917,0.32917625,0.5616439,0.019105317,0.42832488,0.09065729,0.04196746,-0.16624773,-0.6025031,-0.07601937,-0.3086492,-0.08038715,-0.1707434,0.41665325,-0.3537643,-0.13093333,0.25592124,0.28246862,0.46431762,0.2747506,0.72500676,0.18218027,0.20336832,0.26797158,1.0283746,0.3474728,0.16383636,-0.87409985,0.19310412,0.2687817
-0.24959245,0.48537025,0.19594388,0.19559608,-0.11993651,-0.61701256,0.032101776,0.75070095,-0.37326974,-0.2386755,-0.220699,-0.48738,-0.21150036,0.15313728,0.12854835,-0.28618082,-0.03754314,-0.40910873,-0.02951953,-0.7981371,0.2676182,0.2950648,0.23541553,-0.13718927,-0.07828605,0.21405312,-0.31500536,-0.21460386,-0.27168238,0.19939528,0.2846671,-0.06185827,-0.047341336,-0.11997639,-0.15102474,0.4500768,0.07989984,-0.18697608,-0.37313515,-0.55646515,0.032538984,-0.3621813,-0.2840591,0.27172953,0.21228623,-0.17420964,-0.26193473,-0.13364418,0.18175858,0.4146992,0.23980613,-0.31026965,-0.2626116,-0.05722993,-0.26468134,0.07765536,0.28801396,-0.04842066,-0.45418245,0.18525565,0.12733895,0.10826587,-0.12172977,0.008369118,-0.34633657,0.17991804,0.1675567,0.2810203,-0.4193123,0.43780848,-0.15827157,0.23241463,0.3838803,0.0008808475,0.3430214,0.26224792,-0.016664652,-0.029669393,-0.14930068,0.0016799968,0.034827974,-0.21470802,-0.15271349,0.39480013,0.03622372,-0.1238843,-0.09421646,0.39962333,0.48661575,0.20314692,0.5739925,0.15866856,0.19002336,-0.08617934,0.7275351,0.4512496,0.30708045,-0.48204345,0.102719635,0.009410124
-0.22270498,0.51957273,0.29539868,0.18661785,-0.15269601,-0.72769535,-0.009729632,0.9004475,-0.39473963,-0.36268678,-0.24484485,-0.5543784,-0.28512463,0.15414108,0.18026164,-0.28995252,-0.07439424,-0.47942337,-0.04198185,-0.83163387,0.31212118,0.36017638,0.27974102,-0.13094105,-0.05695885,0.23541512,-0.3238527,-0.22380774,-0.28944656,0.2262972,0.2991885,-0.10312705,-0.06370137,-0.15107773,-0.17659812,0.5361363,0.13971479,-0.30081987,-0.41149506,-0.65376157,0.079097204,-0.39204752,-0.22998421,0.28277946,0.27941835,-0.22014913,-0.3918652,-0.22978617,0.1910576,0.4436182,0.26456583,-0.37209418,-0.26692876,-0.07536836,-0.31142324,0.045436878,0.27644828,-0.085675605,-0.47433272,0.18887232,0.14045227,0.20179635,-0.17962596,-0.0002264382,-0.42082888,0.20798157,0.20421508,0.2791364,-0.50790787,0.47095582,-0.20762622,0.31280524,0.4225175,-0.039295074,0.42695418,0.31162822,-0.03275529,-0.07772948,-0.20510346,-0.060295243,0.04382995,-0.24466498,-0.1800791,0.5288157,0.021424895,-0.09115227,-0.08108904,0.42596272,0.48848602,0.22393322,0.6200858,0.11211905,0.20536795,-0.037393935,0.78490233,0.5248694,0.30681023,-0.6304719,0.107038975,0.03114459
-0.36829647,0.44987127,0.18409447,0.27732247,-0.03151695,-0.66838145,0.12782393,0.9761077,-0.43873346,-0.3943154,-0.24277513,-0.5311332,-0.23734586,0.16070083,0.069791436,-0.2754322,0.0792326,-0.51471657,-0.11669649,-0.80656546,0.39415857,0.32438034,0.39132467,-0.06626143,0.026155746,0.10208633,-0.20907961,-0.17933562,-0.3508471,0.12814452,0.45670822,-0.07385247,0.003474108,-0.25648177,-0.0735656,0.6021856,0.20995286,-0.3166333,-0.28818503,-0.6364942,0.123287216,-0.4690274,-0.31036845,0.21790406,0.21891214,-0.05023722,-0.3881032,-0.08041279,0.2574468,0.47376522,0.16457742,-0.47253603,-0.2687186,-0.010127893,-0.25711533,0.20821884,0.25775805,-0.101635545,-0.52723646,0.20078462,0.11846966,0.15978463,-0.20826489,-0.073231705,-0.43608084,0.2419656,0.33361116,0.24419168,-0.5237297,0.50947917,-0.23101752,0.2815406,0.41438502,-0.004581655,0.34202373,0.16417855,0.015219541,-0.090714306,-0.32333255,-0.010988094,-0.06592597,-0.15922235,-0.15657626,0.42495003,-0.15277548,-0.11477174,0.066594526,0.36624113,0.41844416,0.21221332,0.59323555,0.11558851,0.18708302,0.06668259,0.8024228,0.3563118,0.216347,-0.6432036,0.15537006,0.16675657
-0.43539852,0.42338502,0.1494669,0.41539553,-0.10178459,-0.61313695,0.09306063,0.8657733,-0.55562097,-0.21196643,-0.38387942,-0.46692133,-0.13860148,0.18527807,0.07950267,-0.2014685,0.024590325,-0.510023,-0.062547654,-1.0006411,0.39187866,0.32036898,0.36247796,-0.122508906,-0.17829394,0.13660063,-0.3088929,-0.0722632,-0.3792824,0.27701607,0.4781202,-0.0810582,0.04637616,-0.060769815,-0.17082383,0.59570175,0.123940825,-0.24730569,-0.41502112,-0.5811139,0.12575784,-0.43935275,-0.32839623,0.27978548,0.24392669,-0.17038573,-0.11948871,-0.16549122,0.2879964,0.40478262,0.25633273,-0.30585,-0.38062942,0.026721293,-0.43460685,0.2921022,0.24183859,-0.20159559,-0.61238194,0.00655944,0.09669465,0.14206731,-0.07799401,0.05355904,-0.46429437,0.2079203,0.3390158,0.2868066,-0.5394784,0.48116833,-0.17581183,0.3010471,0.3370613,-0.014073067,0.32454017,0.19814193,0.034815297,-0.0075200135,-0.22029383,0.1458538,0.13757372,-0.27560106,-0.2026903,0.52996844,-0.047949325,-0.17766789,-0.049926333,0.5963195,0.44584948,0.16344841,0.62772375,0.10558642,0.13039812,-0.08782444,0.8093151,0.34563196,0.33384597,-0.4853935,0.14937194,0.2084577
